,id,mig_int,mig_plan,mig_prep,cari,is_cari_secure,mig_intensity
3450,175284072,1,0,0,2,1,2
3451,175284286,0,0,0,2,1,1
3452,175284288,0,0,0,2,1,1
3453,175284291,0,0,0,2,1,1
3454,175286246,1,0,0,1,1,2
3455,175286588,1,0,0,2,1,2
3456,175286590,1,0,0,2,1,2
3457,175286685,0,0,0,1,1,1
3458,175286686,0,0,0,1,1,1
3459,175286689,0,0,0,1,1,1
3460,175286691,1,0,0,2,1,2
3461,175286692,0,0,0,1,1,1
3462,175286703,1,0,0,2,1,2
3464,175288153,0,0,0,2,1,1
3465,175288154,0,0,0,1,1,1
3466,175288158,0,0,0,1,1,1
3467,175288161,1,0,0,1,1,2
3468,175288164,0,0,0,1,1,1
3469,175288166,0,0,0,1,1,1
3470,175288168,1,0,0,1,1,2
3471,175288172,0,0,0,1,1,1
3472,175288174,0,0,0,1,1,1
3473,175288176,0,0,0,1,1,1
3474,175290699,1,0,0,1,1,2
3475,175290809,0,0,0,2,1,1
3476,175290819,0,0,0,1,1,1
3477,175290822,0,0,0,1,1,1
3478,175290827,0,0,0,1,1,1
3479,175290828,1,0,0,1,1,2
3480,175291504,1,1,1,2,1,4
3481,175291505,1,1,0,2,1,3
3483,175291574,1,1,1,1,1,4
3484,175292034,1,99,0,2,1,2
3486,175292371,0,0,0,1,1,1
3487,175292372,0,0,0,2,1,1
3489,175292673,0,0,0,2,1,1
3490,175292674,0,0,0,1,1,1
3491,175292675,1,0,0,1,1,2
3492,175292676,0,0,0,2,1,1
3493,175292877,1,0,0,1,1,2
3494,175292878,1,0,0,1,1,2
3495,175292879,0,0,0,1,1,1
3496,175292880,0,0,0,1,1,1
3497,175292881,0,0,0,2,1,1
3498,175292886,0,0,0,1,1,1
3499,175292887,0,0,0,1,1,1
3500,175292889,0,0,0,1,1,1
3501,175292890,0,0,0,1,1,1
3503,175292912,0,0,0,1,1,1
3504,175292916,0,0,0,1,1,1
3505,175292917,0,0,0,1,1,1
3506,175292919,0,0,0,1,1,1
3507,175292922,0,0,0,1,1,1
3508,175293149,0,0,0,1,1,1
3509,175293151,0,0,0,1,1,1
3510,175293152,0,0,0,1,1,1
3511,175293158,0,0,0,1,1,1
3512,175293159,0,0,0,2,1,1
3513,175293160,1,0,0,1,1,2
3514,175293163,0,0,0,2,1,1
3515,175293164,0,0,0,1,1,1
3516,175293166,0,0,0,1,1,1
3517,175293169,0,0,0,2,1,1
3518,175293171,1,0,0,1,1,2
3519,175293172,0,0,0,1,1,1
3520,175293736,0,0,0,1,1,1
3521,175293737,0,0,0,1,1,1
3522,175293738,1,0,0,1,1,2
3523,175293739,1,0,0,1,1,2
3524,175293740,1,0,0,2,1,2
3525,175293741,0,0,0,1,1,1
3526,175293834,1,0,0,2,1,2
3527,175293835,0,0,0,2,1,1
3528,175293836,0,0,0,2,1,1
3529,175293839,0,0,0,1,1,1
3530,175294600,0,0,0,1,1,1
3531,175294605,0,0,0,2,1,1
3532,175297027,0,0,0,1,1,1
3533,175297028,0,0,0,1,1,1
3534,175297029,0,0,0,2,1,1
3535,175297031,0,0,0,2,1,1
3536,175297223,0,0,0,2,1,1
3537,175297224,0,0,0,2,1,1
3538,175297227,0,0,0,2,1,1
3539,175297228,0,0,0,2,1,1
3540,175297386,1,0,0,2,1,2
3541,175297387,0,0,0,1,1,1
3542,175297411,1,0,0,1,1,2
3543,175297412,0,0,0,1,1,1
3544,175297413,0,0,0,1,1,1
3545,175297414,0,0,0,1,1,1
3546,175297415,0,0,0,1,1,1
3547,175300965,0,0,0,1,1,1
3548,175300967,0,0,0,1,1,1
3549,175300969,0,0,0,1,1,1
3550,175301231,0,0,0,1,1,1
3551,175301248,0,0,0,1,1,1
3552,175301253,1,0,0,1,1,2
3553,175301258,1,0,0,1,1,2
3554,175301263,1,0,0,1,1,2
3555,175301267,1,0,0,1,1,2
3556,175412890,1,0,0,2,1,2
3557,175418055,0,0,0,1,1,1
3558,175419500,1,0,0,1,1,2
3559,175421685,1,0,0,1,1,2
3560,175422845,1,0,0,2,1,2
3561,175424260,1,0,0,1,1,2
3562,175424678,1,0,0,1,1,2
3563,175424679,1,1,1,1,1,4
3564,175424682,1,0,0,2,1,2
3565,175424685,0,0,0,1,1,1
3566,175424687,1,0,0,1,1,2
3567,175424688,1,0,0,1,1,2
3568,175424780,0,0,0,2,1,1
3569,175424786,0,0,0,2,1,1
3570,175424789,0,0,0,2,1,1
3571,175424792,0,0,0,2,1,1
3572,175424794,0,0,0,2,1,1
3573,175425098,1,0,0,1,1,2
3574,175425345,0,0,0,1,1,1
3575,175425349,0,0,0,2,1,1
3576,175425801,0,0,0,1,1,1
3577,175428370,0,0,0,1,1,1
3578,175429078,1,0,0,1,1,2
3579,175429647,0,0,0,2,1,1
3580,175430336,1,0,0,2,1,2
3581,175431538,1,0,0,1,1,2
3582,175432545,0,0,0,1,1,1
3583,175432547,0,0,0,1,1,1
3584,175432548,1,0,0,2,1,2
3585,175432549,0,0,0,1,1,1
3586,175432551,1,1,1,2,1,4
3587,175433249,0,0,0,1,1,1
3588,175433250,0,0,0,1,1,1
3589,175433251,1,0,0,1,1,2
3590,175433252,1,0,0,1,1,2
3591,175433253,0,0,0,1,1,1
3592,175433611,1,1,0,1,1,3
3593,175433991,1,0,0,1,1,2
3594,175434178,0,0,0,2,1,1
3595,175440652,0,0,0,1,1,1
3596,175434200,0,0,0,1,1,1
3597,175434208,1,0,0,2,1,2
3598,175434567,1,0,0,2,1,2
3599,175437948,1,0,0,1,1,2
3600,175437950,1,0,0,1,1,2
3601,175437953,1,0,0,1,1,2
3602,175437970,0,0,0,2,1,1
3603,175437980,1,0,0,2,1,2
3604,175438008,1,0,0,1,1,2
3605,175438009,0,0,0,1,1,1
3606,175438011,1,1,0,1,1,3
3607,175438012,0,0,0,2,1,1
3608,175438015,1,0,0,2,1,2
3609,175438215,0,0,0,2,1,1
3610,175438219,1,0,0,1,1,2
3611,175438234,1,1,1,2,1,4
3612,175438240,0,0,0,2,1,1
3613,175438244,0,0,0,1,1,1
3614,175438512,1,1,1,1,1,4
3615,175438517,1,0,0,1,1,2
3616,175438522,0,0,0,2,1,1
3617,175438524,1,0,0,2,1,2
3618,175438575,0,0,0,1,1,1
3619,175438577,0,0,0,1,1,1
3620,175438578,0,0,0,1,1,1
3621,175438580,0,0,0,1,1,1
3622,175438685,0,0,0,1,1,1
3623,175438686,0,0,0,2,1,1
3624,175438687,0,0,0,2,1,1
3625,175438689,0,0,0,1,1,1
3626,175438690,0,0,0,2,1,1
3627,175438692,0,0,0,2,1,1
3628,175438696,1,0,0,2,1,2
3629,175438700,0,0,0,2,1,1
3630,175439918,0,0,0,2,1,1
3631,175439922,1,0,0,1,1,2
3632,175439923,0,0,0,1,1,1
3633,175440151,1,0,0,2,1,2
3634,175440152,0,0,0,2,1,1
3635,175440154,0,0,0,2,1,1
3636,175440568,1,1,1,1,1,4
3637,175440597,0,0,0,2,1,1
3638,175440598,0,0,0,2,1,1
3639,175440600,0,0,0,2,1,1
3640,175440601,0,0,0,1,1,1
3641,175440642,0,0,0,2,1,1
3642,175440649,0,0,0,2,1,1
3643,175440651,0,0,0,1,1,1
3644,175440653,0,0,0,1,1,1
3645,175440664,1,1,1,2,1,4
3647,175440666,0,0,0,1,1,1
3648,175440668,0,0,0,1,1,1
3649,175440669,0,0,0,1,1,1
3650,175442476,1,0,0,2,1,2
3651,175442581,0,0,0,1,1,1
3652,175442582,0,0,0,1,1,1
3653,175442584,1,0,0,1,1,2
3654,175442586,1,0,0,2,1,2
3655,175442588,0,0,0,1,1,1
3656,175443156,1,0,0,2,1,2
3657,175443297,1,0,0,1,1,2
3658,175443300,1,0,0,1,1,2
3659,175443303,0,0,0,1,1,1
3660,175443304,0,0,0,1,1,1
3661,175443307,0,0,0,1,1,1
3662,175443390,0,0,0,1,1,1
3663,175443391,1,0,0,1,1,2
3664,175443392,1,0,0,2,1,2
3666,175443395,0,0,0,1,1,1
3667,175443397,1,0,0,2,1,2
3668,175443398,0,0,0,2,1,1
3669,175443399,0,0,0,1,1,1
3670,175443400,1,0,0,2,1,2
3671,175443406,0,0,0,1,1,1
3672,175443407,1,0,0,1,1,2
3673,175443408,1,0,0,2,1,2
3674,175443410,1,0,0,1,1,2
3675,175443411,0,0,0,1,1,1
3676,175444933,0,0,0,1,1,1
3677,175444934,0,0,0,1,1,1
3678,175444937,0,0,0,1,1,1
3679,175444938,0,0,0,1,1,1
3680,175446501,1,1,1,2,1,4
3681,175582803,1,0,0,2,1,2
3682,175627977,1,1,0,1,1,3
3683,175629803,0,0,0,2,1,1
3684,175641342,1,0,0,2,1,2
3685,175643988,1,0,0,2,1,2
3686,175644023,0,0,0,1,1,1
3687,175644027,0,0,0,1,1,1
3688,175644028,0,0,0,1,1,1
3689,175644030,0,0,0,2,1,1
3690,175645483,0,0,0,2,1,1
3691,175645486,1,0,0,1,1,2
3692,175645487,1,0,0,2,1,2
3693,175645488,0,0,0,1,1,1
3694,175647712,1,0,0,1,1,2
3695,175647718,0,0,0,1,1,1
3696,175651961,1,1,0,2,1,3
3697,175651988,1,1,1,2,1,4
3698,175652495,1,0,0,1,1,2
3699,175652506,0,0,0,2,1,1
3700,175652674,0,0,0,2,1,1
3701,175652676,1,1,1,2,1,4
3702,175652678,1,0,0,1,1,2
3703,175652852,0,0,0,2,1,1
3704,175652856,1,1,1,2,1,4
3705,175652861,1,0,0,2,1,2
3706,175653690,0,0,0,1,1,1
3707,175653703,1,1,0,2,1,3
3708,175653751,1,0,0,2,1,2
3709,175654099,1,0,0,2,1,2
3710,175654103,1,0,0,1,1,2
3711,175654389,0,0,0,2,1,1
3712,175654392,0,0,0,1,1,1
3713,175654395,0,0,0,2,1,1
3714,175654401,0,0,0,1,1,1
3715,175654406,1,0,0,2,1,2
3716,175654443,1,0,0,1,1,2
3717,175654452,1,0,0,1,1,2
3718,175654463,1,0,0,1,1,2
3719,175654490,1,0,0,1,1,2
3720,175654505,0,0,0,2,1,1
3721,175654629,0,0,0,2,1,1
3722,175654631,0,0,0,1,1,1
3724,175654645,1,0,0,2,1,2
3725,175654672,1,0,0,2,1,2
3726,175654679,1,0,0,2,1,2
3727,175654680,1,0,0,1,1,2
3728,175656190,1,0,0,1,1,2
3729,175656293,0,0,0,1,1,1
3730,175656632,1,0,0,2,1,2
3731,175656635,1,0,0,1,1,2
3732,175657048,1,0,0,2,1,2
3733,175657083,1,0,0,1,1,2
3734,175657088,0,0,0,1,1,1
3735,175657089,0,0,0,2,1,1
3736,175657091,0,0,0,1,1,1
3737,175657094,1,0,0,1,1,2
3738,175657095,0,0,0,2,1,1
3739,175657338,0,0,0,2,1,1
3740,175657344,1,0,0,2,1,2
3741,175657347,0,0,0,2,1,1
3742,175657357,0,0,0,2,1,1
3743,175657869,1,0,0,2,1,2
3744,175657872,1,0,0,1,1,2
3745,175657874,1,0,0,1,1,2
3746,175658335,0,0,0,1,1,1
3747,175658481,1,0,0,2,1,2
3748,175658601,0,0,0,2,1,1
3749,175658605,0,0,0,1,1,1
3750,175658607,0,0,0,1,1,1
3751,175658803,1,0,0,2,1,2
3752,175658804,0,0,0,1,1,1
3753,175659579,0,0,0,1,1,1
3754,175659666,0,0,0,1,1,1
3755,175659670,0,0,0,1,1,1
3756,175659679,0,0,0,1,1,1
3757,175659746,0,0,0,2,1,1
3758,175659765,0,0,0,1,1,1
3759,175659771,0,0,0,2,1,1
3760,175661107,1,0,0,1,1,2
3761,175661110,0,0,0,1,1,1
3762,175661114,1,0,0,1,1,2
3763,175662298,0,0,0,1,1,1
3764,175662311,1,0,0,2,1,2
3765,175662312,1,0,0,2,1,2
3766,175662322,1,0,0,2,1,2
3767,175662330,0,0,0,2,1,1
3768,175662335,0,0,0,1,1,1
3769,175662582,1,0,0,1,1,2
3770,175662591,1,0,0,2,1,2
3771,175662926,1,0,0,1,1,2
3772,175662933,0,0,0,2,1,1
3773,175662947,0,0,0,2,1,1
3774,175662962,1,0,0,1,1,2
3775,175662966,0,0,0,2,1,1
3776,175662971,0,0,0,2,1,1
3777,175662978,1,0,0,2,1,2
3778,175663176,1,0,0,1,1,2
3779,175663180,0,0,0,1,1,1
3780,175663184,1,0,0,1,1,2
3781,175663188,1,0,0,1,1,2
3782,175663194,0,0,0,2,1,1
3783,175663662,1,0,0,1,1,2
3784,175663664,0,0,0,1,1,1
3785,175663666,0,0,0,2,1,1
3786,175663668,1,1,0,2,1,3
3787,175664824,0,0,0,1,1,1
3788,175664825,0,0,0,2,1,1
3789,175664826,0,0,0,1,1,1
3790,175664828,0,0,0,1,1,1
3791,175664829,0,0,0,1,1,1
3792,175665311,0,0,0,2,1,1
3793,175665319,0,0,0,1,1,1
3794,175665325,0,0,0,1,1,1
3795,175665333,0,0,0,2,1,1
3796,175665568,0,0,0,1,1,1
3797,175665575,1,0,0,2,1,2
3798,175665578,0,0,0,1,1,1
3799,175665581,1,0,0,2,1,2
3800,175665585,0,0,0,1,1,1
3801,175665586,1,0,0,2,1,2
3802,175665591,1,1,0,1,1,3
3803,175665592,0,0,0,1,1,1
3804,175665600,0,0,0,2,1,1
3805,175665602,0,0,0,1,1,1
3806,175665610,1,0,0,2,1,2
3807,175665612,1,0,0,2,1,2
3808,175665808,0,0,0,1,1,1
3809,175665810,1,0,0,1,1,2
3810,175665811,1,0,0,1,1,2
3811,175665813,0,0,0,2,1,1
3812,175665814,0,0,0,1,1,1
3813,175665880,0,0,0,2,1,1
3814,175665883,0,0,0,2,1,1
3815,175665887,0,0,0,2,1,1
3816,175665890,0,0,0,2,1,1
3817,175665893,1,0,0,2,1,2
3818,175665947,1,0,0,1,1,2
3819,175665950,0,0,0,1,1,1
3820,175665959,1,0,0,1,1,2
3821,175666056,1,1,0,2,1,3
3822,175666058,1,0,0,2,1,2
3823,175666062,1,0,0,2,1,2
3824,175666155,0,0,0,1,1,1
3825,175666157,1,0,0,1,1,2
3826,175666166,1,0,0,1,1,2
3827,175666170,0,0,0,1,1,1
3828,175667117,0,0,0,1,1,1
3829,175667121,0,0,0,1,1,1
3830,175667122,0,0,0,2,1,1
3831,175667123,0,0,0,1,1,1
3832,175667128,1,0,0,2,1,2
3833,175667292,1,0,0,2,1,2
3834,175667674,1,0,0,1,1,2
3835,175667675,0,0,0,2,1,1
3836,175667678,1,0,0,1,1,2
3837,175667783,0,0,0,1,1,1
3838,175667785,0,0,0,2,1,1
3839,175667786,1,0,0,1,1,2
3840,175667789,1,0,0,2,1,2
3841,175667913,1,0,0,2,1,2
3842,175667916,1,0,0,1,1,2
3843,175667918,1,0,0,1,1,2
3844,175668074,0,0,0,2,1,1
3845,175668031,0,0,0,1,1,1
3846,175668040,1,0,0,2,1,2
3847,175668048,1,0,0,2,1,2
3848,175668056,0,0,0,2,1,1
3849,175668066,0,0,0,1,1,1
3850,175668069,0,0,0,1,1,1
3851,175668070,1,1,0,1,1,3
3852,175668081,0,0,0,2,1,1
3853,175668146,1,0,0,1,1,2
3854,175668154,1,0,0,1,1,2
3855,175668161,1,1,0,1,1,3
3856,175668167,0,0,0,1,1,1
3857,175668171,1,0,0,2,1,2
3858,175668231,1,0,0,2,1,2
3859,175668514,1,0,0,1,1,2
3860,175668517,0,0,0,2,1,1
3861,175668518,1,0,0,2,1,2
3862,175668523,0,0,0,2,1,1
3863,175668524,0,0,0,1,1,1
3864,175668654,0,0,0,2,1,1
3865,175668976,0,0,0,1,1,1
3866,175668978,1,0,0,2,1,2
3867,175668980,1,0,0,2,1,2
3868,175668981,0,0,0,1,1,1
3869,175668983,1,0,0,1,1,2
3870,175668999,1,0,0,1,1,2
3871,175669002,0,0,0,1,1,1
3872,175669008,1,0,0,2,1,2
3873,175669215,1,0,0,1,1,2
3874,175669967,0,0,0,2,1,1
3875,175669975,1,0,0,1,1,2
3876,175669989,0,0,0,2,1,1
3877,175669994,1,0,0,2,1,2
3878,175670386,0,0,0,2,1,1
3879,175670627,0,0,0,1,1,1
3880,175670629,0,0,0,1,1,1
3881,175670631,0,0,0,2,1,1
3882,175670634,1,0,0,2,1,2
3883,175670636,0,0,0,2,1,1
3884,175670638,0,0,0,1,1,1
3885,175670722,1,0,0,1,1,2
3886,175670723,0,0,0,1,1,1
3887,175670724,1,0,0,2,1,2
3888,175670725,1,0,0,1,1,2
3889,175670726,1,1,0,2,1,3
3890,175670727,1,1,0,2,1,3
3891,175670729,0,0,0,2,1,1
3892,175670731,1,0,0,1,1,2
3893,175672393,0,0,0,1,1,1
3894,175672395,1,0,0,1,1,2
3895,175672396,0,0,0,2,1,1
3896,175672401,0,0,0,1,1,1
3897,175672404,0,0,0,1,1,1
3898,175672408,1,1,1,1,1,4
3899,175672452,0,0,0,1,1,1
3900,175672453,1,0,0,1,1,2
3901,175672454,1,1,0,2,1,3
3902,175672455,1,0,0,2,1,2
3903,175672484,1,0,0,1,1,2
3904,175672486,1,0,0,2,1,2
3905,175672655,0,0,0,1,1,1
3906,175672658,1,0,0,1,1,2
3907,175672660,1,0,0,1,1,2
3908,175672864,0,0,0,2,1,1
3909,175672870,0,0,0,1,1,1
3910,175673027,1,0,0,1,1,2
3911,175673029,1,0,0,1,1,2
3912,175673030,0,0,0,1,1,1
3913,175673088,1,0,0,1,1,2
3914,175673093,1,0,0,2,1,2
3915,175673101,1,0,0,2,1,2
3916,175673111,0,0,0,1,1,1
3917,175673120,0,0,0,2,1,1
3918,175673124,0,0,0,1,1,1
3919,175673127,0,0,0,1,1,1
3920,175673146,1,0,0,1,1,2
3921,175673147,0,0,0,2,1,1
3922,175674709,1,0,0,2,1,2
3923,175674733,0,0,0,2,1,1
3924,175674736,0,0,0,2,1,1
3925,175675198,1,0,0,2,1,2
3926,175675521,1,0,0,1,1,2
3927,175675691,0,0,0,1,1,1
3928,175676850,0,0,0,2,1,1
3929,175676851,0,0,0,1,1,1
3930,175676852,0,0,0,1,1,1
3931,175676854,0,0,0,2,1,1
3932,175676919,0,0,0,2,1,1
3933,175676921,0,0,0,2,1,1
3934,175676922,0,0,0,2,1,1
3935,175676923,0,0,0,2,1,1
3936,175676924,0,0,0,2,1,1
3937,175676975,0,0,0,1,1,1
3938,175676980,0,0,0,1,1,1
3939,175676985,0,0,0,1,1,1
3940,175676989,0,0,0,2,1,1
3941,175677319,1,0,0,2,1,2
3942,175677385,0,0,0,1,1,1
3943,175677391,0,0,0,1,1,1
3944,175677392,1,0,0,1,1,2
3945,175677393,0,0,0,1,1,1
3946,175677470,0,0,0,1,1,1
3947,175677471,1,0,0,2,1,2
3948,175677472,1,0,0,1,1,2
3949,175677473,0,0,0,1,1,1
3950,175677474,0,0,0,1,1,1
3951,175678222,0,0,0,1,1,1
3952,175678224,1,0,0,1,1,2
3953,175678226,1,0,0,1,1,2
3954,175678227,1,1,1,1,1,4
3955,175678228,0,0,0,1,1,1
3956,175678903,1,1,0,1,1,3
3957,175679240,0,0,0,1,1,1
3958,175679570,0,0,0,1,1,1
3959,175679572,0,0,0,2,1,1
3960,175679573,1,1,0,2,1,3
3961,175679574,0,0,0,2,1,1
3962,175679576,0,0,0,1,1,1
3963,175679663,1,0,0,1,1,2
3964,175679665,1,0,0,2,1,2
3965,175679679,1,0,0,1,1,2
3966,175679850,0,0,0,1,1,1
3967,175680676,1,1,1,1,1,4
3968,175680876,0,0,0,2,1,1
3969,175681242,1,1,1,1,1,4
3970,175681331,0,0,0,1,1,1
3971,175681434,0,0,0,2,1,1
3972,175681495,0,0,0,1,1,1
3973,175681496,0,0,0,1,1,1
3974,175681499,0,0,0,1,1,1
3975,175681502,0,0,0,1,1,1
3976,175681530,0,0,0,1,1,1
3977,175681531,1,0,0,1,1,2
3978,175682005,1,0,0,2,1,2
3979,175682006,1,0,0,2,1,2
3980,175682009,0,0,0,2,1,1
3981,175682010,1,0,0,2,1,2
3982,175682011,0,0,0,2,1,1
3983,175682013,0,0,0,1,1,1
3984,175682175,1,99,0,1,1,2
3985,175682605,0,0,0,1,1,1
3986,175682911,1,0,0,1,1,2
3987,175683211,1,0,0,1,1,2
3988,175683487,0,0,0,1,1,1
3989,175684310,0,0,0,2,1,1
3990,175684670,0,0,0,1,1,1
3991,175684769,1,1,1,1,1,4
3992,175684771,1,1,0,1,1,3
3993,175684772,0,0,0,1,1,1
3994,175684775,0,0,0,2,1,1
3995,175684777,0,0,0,1,1,1
3996,175684782,0,0,0,1,1,1
3997,175684783,0,0,0,1,1,1
3998,175684785,0,0,0,1,1,1
3999,175684786,0,0,0,1,1,1
4000,175684864,1,0,0,1,1,2
4001,175684865,0,0,0,1,1,1
4002,175684869,1,0,0,1,1,2
4003,175684871,1,0,0,2,1,2
4004,175684975,1,0,0,1,1,2
4005,175685022,0,0,0,1,1,1
4006,175685027,1,0,0,1,1,2
4007,175685029,1,0,0,1,1,2
4008,175685031,1,0,0,2,1,2
4009,175685032,0,0,0,2,1,1
4010,175685035,0,0,0,1,1,1
4011,175685172,1,0,0,1,1,2
4012,175685804,0,0,0,1,1,1
4013,175685815,1,1,1,2,1,4
4014,175687993,0,0,0,1,1,1
4015,175688031,1,0,0,2,1,2
4016,175689096,0,0,0,1,1,1
4017,175690070,0,0,0,1,1,1
4018,175690280,0,0,0,2,1,1
4019,175690300,1,0,0,1,1,2
4020,175690304,1,0,0,1,1,2
4021,175690308,1,0,0,2,1,2
4022,175690312,1,0,0,1,1,2
4023,175690313,1,0,0,1,1,2
4024,175695529,0,0,0,1,1,1
4025,175809093,1,0,0,2,1,2
4026,175829032,1,0,0,1,1,2
4027,175871313,1,0,0,1,1,2
4028,175871319,1,0,0,1,1,2
4029,175881269,1,0,0,2,1,2
4030,175886540,0,0,0,1,1,1
4031,175887607,0,0,0,2,1,1
4032,175887609,0,0,0,2,1,1
4033,175887615,0,0,0,2,1,1
4034,175887619,0,0,0,2,1,1
4035,175887625,1,0,0,2,1,2
4036,175893482,1,0,0,2,1,2
4037,175893491,1,0,0,2,1,2
4038,175893500,0,0,0,2,1,1
4039,175893505,1,0,0,2,1,2
4040,175893509,0,0,0,2,1,1
4041,175894738,1,0,0,1,1,2
4042,175894746,1,0,0,1,1,2
4043,175894750,0,0,0,1,1,1
4044,175894751,0,0,0,1,1,1
4045,175897224,1,0,0,2,1,2
4046,175897228,0,0,0,1,1,1
4047,175897259,0,0,0,1,1,1
4048,175897264,0,0,0,1,1,1
4049,175897269,0,0,0,1,1,1
4050,175897272,0,0,0,1,1,1
4051,175902309,0,0,0,1,1,1
4052,175902311,0,0,0,2,1,1
4053,175902314,1,0,0,2,1,2
4054,175902563,1,0,0,2,1,2
4055,175902571,0,0,0,1,1,1
4056,175902582,0,0,0,2,1,1
4057,175902593,0,0,0,1,1,1
4058,175902627,0,0,0,1,1,1
4059,175902635,0,0,0,2,1,1
4060,175902694,0,0,0,2,1,1
4061,175902709,1,0,0,1,1,2
4062,175902710,0,0,0,2,1,1
4063,175902711,0,0,0,1,1,1
4064,175902720,0,0,0,2,1,1
4065,175902740,0,0,0,2,1,1
4066,175902757,0,0,0,1,1,1
4067,175902773,0,0,0,1,1,1
4068,175904063,0,0,0,2,1,1
4069,175904070,1,0,0,2,1,2
4070,175904074,0,0,0,1,1,1
4071,175904356,1,0,0,1,1,2
4072,175904383,1,0,0,1,1,2
4073,175904463,1,0,0,1,1,2
4074,175904710,1,0,0,2,1,2
4075,175904721,1,0,0,2,1,2
4076,175904744,1,0,0,2,1,2
4077,175904754,1,0,0,2,1,2
4078,175904770,0,0,0,1,1,1
4079,175904776,1,0,0,2,1,2
4080,175904783,0,0,0,2,1,1
4081,175904853,1,0,0,2,1,2
4082,175904859,1,0,0,1,1,2
4083,175904864,1,0,0,2,1,2
4084,175905082,1,0,0,2,1,2
4085,175905197,1,0,0,2,1,2
4086,175905209,0,0,0,1,1,1
4087,175905222,0,0,0,2,1,1
4088,175905226,1,0,0,1,1,2
4089,175905227,1,0,0,2,1,2
4090,175905501,1,0,0,1,1,2
4091,175905503,0,0,0,2,1,1
4092,175905506,0,0,0,1,1,1
4093,175905533,0,0,0,1,1,1
4094,175905535,0,0,0,2,1,1
4095,175905538,0,0,0,2,1,1
4096,175909255,1,0,0,1,1,2
4097,175909261,1,0,0,1,1,2
4098,175909271,1,0,0,2,1,2
4099,175909363,1,0,0,1,1,2
4100,175909366,1,0,0,1,1,2
4101,175909368,0,0,0,1,1,1
4102,175909369,1,0,0,1,1,2
4103,175909475,1,0,0,1,1,2
4104,175909484,1,0,0,1,1,2
4105,175909641,0,0,0,2,1,1
4106,175909703,0,0,0,2,1,1
4108,175909715,0,0,0,2,1,1
4109,175909719,0,0,0,1,1,1
4110,175909841,0,0,0,1,1,1
4111,175909846,1,0,0,1,1,2
4112,175909848,0,0,0,1,1,1
4113,175909855,1,1,1,1,1,4
4114,175909859,0,0,0,1,1,1
4115,175909870,1,0,0,2,1,2
4116,175910040,1,0,0,2,1,2
4117,175910508,0,0,0,1,1,1
4118,175910892,0,0,0,2,1,1
4119,175911149,0,0,0,2,1,1
4120,175912398,0,0,0,1,1,1
4121,175912531,0,0,0,2,1,1
4122,175912533,1,0,0,2,1,2
4123,175912538,0,0,0,2,1,1
4124,175912541,0,0,0,1,1,1
4125,175912635,1,0,0,2,1,2
4126,175912657,1,0,0,1,1,2
4127,175912675,1,0,0,1,1,2
4128,175913860,1,0,0,1,1,2
4129,175913902,1,0,0,1,1,2
4130,175915480,1,0,0,2,1,2
4131,175916237,0,0,0,1,1,1
4132,175916242,1,0,0,1,1,2
4133,175916250,1,0,0,1,1,2
4134,175916259,1,0,0,1,1,2
4135,175916295,1,0,0,2,1,2
4136,175916296,1,0,0,1,1,2
4137,175916310,1,0,0,1,1,2
4138,175916385,0,0,0,2,1,1
4139,175916389,0,0,0,1,1,1
4140,175916392,0,0,0,1,1,1
4141,175916395,1,0,0,2,1,2
4142,175916843,0,0,0,2,1,1
4143,175917041,0,0,0,1,1,1
4144,175917092,1,0,0,2,1,2
4145,175917103,1,0,0,2,1,2
4146,175917376,1,0,0,1,1,2
4147,175917382,0,0,0,1,1,1
4148,175917392,0,0,0,1,1,1
4149,175917397,0,0,0,1,1,1
4150,175917400,1,0,0,2,1,2
4151,175917630,1,0,0,2,1,2
4152,175917643,0,0,0,2,1,1
4153,175917646,0,0,0,2,1,1
4154,175917870,1,0,0,1,1,2
4155,175917874,0,0,0,2,1,1
4156,175917877,0,0,0,2,1,1
4157,175917882,0,0,0,1,1,1
4158,175918148,1,0,0,2,1,2
4159,175918151,0,0,0,2,1,1
4160,175918155,1,0,0,2,1,2
4161,175918156,0,0,0,2,1,1
4162,175918157,0,0,0,2,1,1
4163,175919667,0,0,0,1,1,1
4164,175919670,1,0,0,1,1,2
4165,175919673,0,0,0,1,1,1
4166,175919681,0,0,0,1,1,1
4167,175919876,0,0,0,2,1,1
4168,175920133,1,0,0,2,1,2
4169,175920137,1,0,0,1,1,2
4170,175920142,1,0,0,1,1,2
4171,175920149,1,0,0,1,1,2
4173,175920383,1,0,0,1,1,2
4174,175920784,0,0,0,1,1,1
4175,175920788,1,0,0,1,1,2
4176,175920790,0,0,0,1,1,1
4177,175920792,0,0,0,1,1,1
4178,175920798,0,0,0,2,1,1
4179,175920803,0,0,0,1,1,1
4180,175921726,0,0,0,2,1,1
4181,175921728,1,0,0,2,1,2
4182,175922499,1,0,0,1,1,2
4183,175922501,0,0,0,1,1,1
4184,175922503,0,0,0,2,1,1
4185,175922643,1,1,0,1,1,3
4186,175922645,1,0,0,2,1,2
4187,175922758,0,0,0,1,1,1
4188,175922881,0,0,0,1,1,1
4189,175922884,0,0,0,1,1,1
4190,175922890,0,0,0,2,1,1
4191,175922893,0,0,0,2,1,1
4192,175923529,0,0,0,1,1,1
4193,175923814,0,0,0,2,1,1
